longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity
-122.7,38.44,35.0,1304.0,343.0,822.0,304.0,3.2935,<1H OCEAN
-117.92,33.61,23.0,1808.0,408.0,539.0,300.0,3.5682,<1H OCEAN
-118.21,33.92,41.0,1722.0,363.0,1432.0,326.0,3.2976,<1H OCEAN
-117.67,34.04,16.0,3260.0,501.0,1973.0,535.0,4.6563,INLAND
-117.18,32.7,42.0,1691.0,286.0,761.0,281.0,5.1386,NEAR OCEAN
-121.89,37.3,52.0,2071.0,362.0,825.0,364.0,4.2414,<1H OCEAN
-121.65,36.7,29.0,4964.0,1056.0,2773.0,1036.0,3.0827,<1H OCEAN
-119.63,36.64,33.0,1036.0,181.0,620.0,174.0,3.4107,INLAND
-117.87,33.88,25.0,1808.0,440.0,1342.0,454.0,3.025,<1H OCEAN
-119.59,37.39,19.0,3273.0,611.0,1164.0,481.0,3.5446,INLAND
-120.97,37.65,16.0,3960.0,716.0,1776.0,724.0,3.9886,INLAND
-117.27,33.03,25.0,1787.0,311.0,1108.0,311.0,3.9826,NEAR OCEAN
-117.9,33.6,25.0,2465.0,585.0,906.0,472.0,3.6538,<1H OCEAN
-119.32,36.3,14.0,1680.0,343.0,931.0,350.0,2.7336,INLAND
-118.31,34.05,42.0,443.0,223.0,582.0,223.0,2.2937,<1H OCEAN
-117.07,32.58,25.0,1607.0,280.0,899.0,260.0,3.8194,NEAR OCEAN
-122.27,38.29,36.0,1446.0,306.0,678.0,295.0,2.8409,NEAR BAY
-122.67,38.44,29.0,2551.0,448.0,1165.0,456.0,4.3587,<1H OCEAN
-122.35,40.68,36.0,1822.0,449.0,930.0,399.0,1.3801,INLAND
-118.34,34.16,44.0,1717.0,391.0,848.0,353.0,3.6111,<1H OCEAN
-122.39,37.58,36.0,6026.0,852.0,2314.0,892.0,7.8997,NEAR OCEAN
-119.46,36.6,18.0,1404.0,226.0,754.0,229.0,3.9844,INLAND
-117.39,33.95,35.0,3306.0,680.0,1742.0,673.0,3.7109,INLAND
-121.59,39.74,17.0,1646.0,330.0,750.0,344.0,2.3798,INLAND
-122.67,38.43,17.0,1804.0,304.0,750.0,298.0,4.5588,<1H OCEAN
-117.14,32.7,36.0,633.0,148.0,557.0,139.0,1.5729,NEAR OCEAN
-118.21,33.82,33.0,1278.0,311.0,1157.0,320.0,3.5054,NEAR OCEAN
-122.31,37.92,30.0,1014.0,236.0,537.0,204.0,2.8456,NEAR BAY
-122.45,37.63,28.0,4946.0,848.0,2683.0,824.0,5.748,NEAR OCEAN
-118.41,34.25,36.0,1146.0,259.0,1173.0,272.0,3.6016,<1H OCEAN
-117.15,32.78,25.0,1577.0,266.0,611.0,284.0,5.25,NEAR OCEAN
-122.12,37.28,21.0,349.0,64.0,149.0,56.0,5.8691,<1H OCEAN
-121.33,38.63,23.0,1947.0,409.0,866.0,400.0,2.7181,INLAND
-121.28,37.92,30.0,1061.0,230.0,851.0,195.0,2.4412,INLAND
-118.34,33.9,37.0,542.0,105.0,355.0,118.0,5.5133,<1H OCEAN
-118.0,33.76,26.0,1876.0,455.0,1499.0,436.0,2.925,<1H OCEAN
-118.42,34.28,34.0,1999.0,427.0,2391.0,439.0,2.8,<1H OCEAN
-122.06,37.96,10.0,7136.0,1691.0,2959.0,1507.0,3.9816,NEAR BAY
-121.36,38.55,33.0,1191.0,198.0,554.0,191.0,2.8021,INLAND
-121.77,38.76,32.0,1950.0,385.0,1145.0,363.0,2.8365,INLAND
-121.84,37.38,33.0,835.0,181.0,781.0,169.0,5.1082,<1H OCEAN
-118.01,33.76,26.0,2141.0,597.0,2038.0,585.0,2.2981,<1H OCEAN
-118.39,33.99,32.0,2612.0,418.0,1030.0,402.0,6.603,<1H OCEAN
-122.1,37.66,33.0,1954.0,464.0,1293.0,448.0,3.0489,NEAR BAY
-117.37,34.07,52.0,50.0,9.0,60.0,16.0,4.125,INLAND
-117.1,32.71,25.0,939.0,247.0,1003.0,240.0,1.75,NEAR OCEAN
-120.58,38.77,21.0,1661.0,406.0,789.0,319.0,2.3583,INLAND
-116.9,34.25,16.0,3018.0,523.0,556.0,244.0,3.5288,INLAND
-119.33,36.22,9.0,3748.0,644.0,1955.0,620.0,4.2011,INLAND
-121.27,37.87,34.0,1010.0,206.0,678.0,234.0,2.9531,INLAND
-118.04,33.96,42.0,1430.0,338.0,1269.0,321.0,3.3214,<1H OCEAN
-117.91,33.91,32.0,1530.0,301.0,666.0,276.0,4.125,<1H OCEAN
-117.79,34.11,18.0,3814.0,721.0,1881.0,692.0,4.4722,INLAND
-122.17,37.75,38.0,992.0,,732.0,259.0,1.6196,NEAR BAY
-118.35,33.8,32.0,1434.0,296.0,672.0,285.0,4.875,<1H OCEAN
-122.32,40.42,17.0,3019.0,578.0,1538.0,545.0,2.793,INLAND
-122.03,36.96,28.0,1607.0,421.0,926.0,385.0,2.425,NEAR OCEAN
-122.27,37.9,52.0,2079.0,273.0,684.0,275.0,7.9556,NEAR BAY
-117.27,34.11,44.0,567.0,134.0,565.0,150.0,1.8281,INLAND
-122.27,37.8,39.0,1715.0,623.0,1327.0,467.0,1.8477,NEAR BAY
-118.45,34.12,20.0,10722.0,1617.0,3731.0,1511.0,9.7449,<1H OCEAN
-122.25,37.87,42.0,1756.0,465.0,2184.0,422.0,2.5562,NEAR BAY
-122.09,37.64,32.0,1578.0,284.0,836.0,292.0,3.9063,NEAR BAY
-118.44,34.15,37.0,1335.0,286.0,539.0,279.0,3.2813,<1H OCEAN
-118.06,34.16,34.0,2297.0,419.0,909.0,412.0,4.8214,INLAND
-118.0,33.68,12.0,5241.0,985.0,2048.0,943.0,6.4858,<1H OCEAN
-118.32,34.0,50.0,2189.0,460.0,1097.0,469.0,2.4583,<1H OCEAN
-122.13,37.74,41.0,4400.0,666.0,1476.0,648.0,5.0,NEAR BAY
-118.28,34.09,49.0,3828.0,1197.0,2862.0,1009.0,2.4677,<1H OCEAN
-120.85,37.55,45.0,350.0,62.0,187.0,63.0,2.5938,INLAND
-117.32,33.8,11.0,3196.0,576.0,1757.0,552.0,4.0982,INLAND
-122.1,37.68,37.0,2116.0,503.0,1109.0,448.0,2.535,NEAR BAY
-117.64,33.48,12.0,2007.0,397.0,1033.0,373.0,5.6754,<1H OCEAN
-121.75,37.11,18.0,3167.0,,1414.0,482.0,6.8773,<1H OCEAN
-121.89,37.29,36.0,2959.0,529.0,1125.0,520.0,4.2614,<1H OCEAN
-117.67,34.09,17.0,4418.0,1256.0,2417.0,1094.0,2.7266,INLAND
-117.92,33.83,6.0,3136.0,990.0,1894.0,859.0,2.5564,<1H OCEAN
-118.19,34.05,37.0,349.0,79.0,276.0,64.0,3.2125,<1H OCEAN
-117.07,33.07,8.0,2756.0,343.0,1045.0,340.0,8.5957,<1H OCEAN
-120.95,37.6,35.0,1493.0,278.0,729.0,268.0,2.9821,INLAND
-117.31,34.15,34.0,2037.0,385.0,1195.0,391.0,3.9231,INLAND
-118.5,34.02,28.0,5109.0,1482.0,2313.0,1451.0,3.3266,<1H OCEAN
-118.27,34.16,45.0,1865.0,360.0,973.0,349.0,3.6587,<1H OCEAN
-122.02,37.87,14.0,3056.0,369.0,1209.0,377.0,8.4352,NEAR BAY
-118.28,34.04,24.0,1283.0,545.0,1932.0,516.0,1.2969,<1H OCEAN
-121.76,36.92,20.0,2687.0,637.0,2154.0,610.0,2.6434,<1H OCEAN
-122.03,37.96,20.0,2636.0,691.0,1142.0,627.0,2.1083,NEAR BAY
-120.66,35.46,17.0,3748.0,609.0,1860.0,612.0,4.5179,<1H OCEAN
-120.76,38.12,7.0,7188.0,1288.0,3175.0,1115.0,3.8488,INLAND
-121.96,37.1,20.0,922.0,155.0,361.0,135.0,6.3617,<1H OCEAN
-122.16,37.7,36.0,1719.0,303.0,836.0,311.0,4.4375,NEAR BAY
-118.55,34.19,18.0,5862.0,,3161.0,1280.0,3.1106,<1H OCEAN
-121.98,37.96,12.0,5048.0,1122.0,2209.0,1014.0,3.1573,INLAND
-117.9,34.02,15.0,14058.0,2486.0,8997.0,2497.0,5.0704,<1H OCEAN
-117.09,32.64,19.0,2571.0,791.0,1205.0,783.0,1.62,NEAR OCEAN
-120.9,38.2,16.0,3120.0,641.0,1319.0,526.0,2.0472,INLAND
-120.93,37.72,18.0,391.0,71.0,247.0,71.0,4.3864,INLAND
-120.39,37.96,10.0,2554.0,501.0,922.0,439.0,2.1094,INLAND
-118.25,33.96,43.0,1876.0,454.0,1571.0,458.0,2.0323,<1H OCEAN
-117.05,32.75,36.0,2024.0,,1030.0,390.0,3.8233,NEAR OCEAN
-117.08,33.16,11.0,6341.0,1030.0,2697.0,977.0,4.8554,<1H OCEAN
-120.25,36.65,31.0,1177.0,221.0,744.0,223.0,2.4937,INLAND
-118.12,33.94,33.0,2394.0,576.0,1166.0,548.0,2.7317,<1H OCEAN
-118.45,34.44,16.0,13406.0,2574.0,7030.0,2440.0,4.6861,<1H OCEAN
-117.97,34.05,36.0,931.0,160.0,746.0,201.0,3.1667,<1H OCEAN
-117.87,33.84,23.0,1678.0,369.0,912.0,347.0,4.5,<1H OCEAN
-121.09,40.3,15.0,1717.0,336.0,501.0,206.0,3.6477,INLAND
-118.23,34.65,17.0,1827.0,348.0,766.0,335.0,3.5673,INLAND
-118.3,33.94,36.0,2041.0,531.0,1390.0,464.0,2.0114,<1H OCEAN
-118.12,33.81,36.0,2565.0,458.0,1155.0,443.0,4.6087,<1H OCEAN
-116.95,33.78,24.0,3409.0,804.0,1939.0,739.0,1.7303,INLAND
-117.82,33.88,18.0,1982.0,300.0,1027.0,324.0,7.0526,<1H OCEAN
-124.27,40.69,36.0,2349.0,528.0,1194.0,465.0,2.5179,NEAR OCEAN
-118.01,33.9,26.0,2968.0,674.0,1655.0,628.0,4.6094,<1H OCEAN
-117.37,33.95,32.0,2215.0,351.0,771.0,311.0,4.3542,INLAND
-118.35,33.98,47.0,2512.0,461.0,1082.0,426.0,3.8235,<1H OCEAN
-119.73,34.41,29.0,1769.0,297.0,703.0,269.0,4.4375,NEAR OCEAN
-118.24,34.15,45.0,1235.0,271.0,499.0,263.0,3.1435,<1H OCEAN
-121.94,37.0,32.0,2210.0,426.0,1082.0,396.0,4.1587,NEAR OCEAN
-121.99,38.48,17.0,1824.0,348.0,934.0,305.0,4.6719,INLAND
-116.32,34.1,10.0,4256.0,861.0,1403.0,686.0,2.6618,INLAND
-117.13,32.92,16.0,1565.0,257.0,893.0,239.0,5.5036,<1H OCEAN
-117.86,33.79,42.0,1024.0,191.0,483.0,187.0,4.105,<1H OCEAN
-117.02,32.76,40.0,2523.0,488.0,976.0,470.0,3.11,<1H OCEAN
-119.49,36.58,21.0,2106.0,410.0,867.0,380.0,1.9913,INLAND
-118.17,34.04,45.0,911.0,238.0,1005.0,229.0,2.8167,<1H OCEAN
-117.2,32.79,31.0,3417.0,533.0,1245.0,532.0,4.7788,NEAR OCEAN
-117.09,32.75,30.0,1899.0,546.0,1620.0,493.0,1.6034,NEAR OCEAN
-117.25,34.13,37.0,2498.0,472.0,1291.0,487.0,3.0,INLAND
-117.14,32.7,32.0,1280.0,353.0,1335.0,330.0,1.6023,NEAR OCEAN
-122.23,37.82,52.0,1611.0,203.0,556.0,179.0,8.7477,NEAR BAY
-121.42,38.65,21.0,2274.0,495.0,1157.0,445.0,2.098,INLAND
-124.15,40.81,50.0,340.0,74.0,235.0,83.0,1.75,NEAR OCEAN
-117.36,33.92,7.0,9376.0,1181.0,3570.0,1107.0,8.5326,INLAND
-118.28,33.8,38.0,1471.0,329.0,1207.0,335.0,4.0,<1H OCEAN
-122.9,39.23,39.0,1295.0,240.0,534.0,179.0,3.9519,INLAND
-117.86,33.75,5.0,187.0,49.0,207.0,51.0,1.8,<1H OCEAN
-118.41,34.14,33.0,778.0,143.0,258.0,130.0,5.738,<1H OCEAN
-118.3,34.07,46.0,5677.0,2610.0,7443.0,2406.0,1.8238,<1H OCEAN
-118.39,34.09,28.0,2347.0,608.0,785.0,548.0,4.4167,<1H OCEAN
-121.65,36.66,30.0,3745.0,767.0,1762.0,748.0,3.2355,<1H OCEAN
-118.41,33.98,33.0,3331.0,777.0,1695.0,735.0,3.9727,<1H OCEAN
-117.18,34.06,52.0,954.0,233.0,533.0,239.0,1.3021,INLAND
-119.31,36.32,23.0,2945.0,592.0,1419.0,532.0,2.5733,INLAND
-120.85,37.77,20.0,651.0,157.0,421.0,151.0,2.0833,INLAND
-118.46,34.05,25.0,4077.0,1151.0,1719.0,1017.0,3.7721,<1H OCEAN
-119.76,36.73,46.0,1347.0,282.0,854.0,267.0,1.8723,INLAND
-117.58,33.87,34.0,1511.0,272.0,773.0,265.0,3.5313,INLAND
-122.08,37.68,26.0,2607.0,682.0,1401.0,607.0,2.6563,NEAR BAY
-121.9,37.66,18.0,7397.0,1137.0,3126.0,1115.0,6.4994,INLAND
-121.96,37.34,18.0,4438.0,939.0,1901.0,895.0,5.3873,<1H OCEAN
-117.89,33.78,16.0,6352.0,1747.0,5085.0,1649.0,2.8835,<1H OCEAN
-121.32,36.43,22.0,2927.0,637.0,2546.0,618.0,2.7153,<1H OCEAN
-123.15,38.94,22.0,2163.0,436.0,1048.0,358.0,2.7171,<1H OCEAN
-121.15,39.0,15.0,4145.0,691.0,1872.0,680.0,4.3553,INLAND
-122.51,39.3,19.0,1629.0,386.0,551.0,214.0,1.7463,INLAND
-118.25,33.98,44.0,1087.0,335.0,1441.0,310.0,1.6667,<1H OCEAN
-117.46,34.09,8.0,4711.0,963.0,3310.0,988.0,3.5488,INLAND
-120.05,36.97,20.0,2029.0,427.0,983.0,401.0,1.8444,INLAND
-118.26,33.88,40.0,519.0,102.0,330.0,95.0,3.0972,<1H OCEAN
-121.59,37.02,14.0,6355.0,1279.0,3704.0,1224.0,4.4233,INLAND
-117.68,33.47,7.0,4458.0,731.0,1731.0,704.0,6.126,<1H OCEAN
-117.94,33.87,46.0,2066.0,450.0,1275.0,448.0,3.9375,<1H OCEAN
-117.06,32.76,24.0,1629.0,587.0,1012.0,488.0,1.7452,NEAR OCEAN
-117.3,34.54,25.0,2546.0,488.0,1338.0,487.0,3.2596,INLAND
-118.32,33.87,35.0,2380.0,404.0,1212.0,422.0,5.6254,<1H OCEAN
-122.87,39.13,15.0,1927.0,427.0,810.0,321.0,1.6369,INLAND
-118.31,34.04,52.0,1277.0,285.0,954.0,334.0,2.5833,<1H OCEAN
-121.27,38.11,15.0,2039.0,384.0,1178.0,375.0,3.8672,INLAND
-118.4,37.36,34.0,2465.0,619.0,1172.0,575.0,1.9722,INLAND
-117.52,33.84,20.0,688.0,146.0,575.0,144.0,3.55,INLAND
-121.89,37.44,8.0,2534.0,,1527.0,364.0,7.8532,<1H OCEAN
-122.38,39.68,21.0,1155.0,210.0,510.0,175.0,2.3851,INLAND
-117.32,34.08,41.0,1359.0,264.0,786.0,244.0,2.5208,INLAND
-122.66,38.27,16.0,1523.0,308.0,477.0,315.0,2.1696,<1H OCEAN
-117.96,33.65,24.0,4462.0,689.0,1943.0,712.0,5.7395,<1H OCEAN
-121.39,38.61,36.0,2396.0,536.0,1225.0,515.0,2.9559,INLAND
-121.27,38.66,15.0,2642.0,520.0,1032.0,475.0,4.1382,INLAND
-117.95,33.99,24.0,1219.0,177.0,610.0,185.0,6.7978,<1H OCEAN
-117.17,32.79,44.0,2262.0,647.0,3009.0,657.0,2.2663,NEAR OCEAN
-118.89,34.28,30.0,917.0,157.0,678.0,171.0,5.8133,<1H OCEAN
-121.91,37.31,16.0,2962.0,898.0,1555.0,795.0,2.5804,<1H OCEAN
-118.19,33.78,31.0,1648.0,484.0,898.0,457.0,1.5844,NEAR OCEAN
-118.22,34.05,41.0,1422.0,478.0,1640.0,434.0,1.6122,<1H OCEAN
-121.24,38.0,25.0,1471.0,300.0,721.0,304.0,2.4688,INLAND
-121.91,37.71,25.0,4377.0,668.0,2038.0,671.0,5.7233,<1H OCEAN
-119.57,36.7,7.0,1761.0,309.0,974.0,308.0,3.7261,INLAND
-121.82,37.35,24.0,2298.0,575.0,2409.0,569.0,3.4509,<1H OCEAN
-122.55,38.01,27.0,3966.0,577.0,1657.0,611.0,6.3314,NEAR BAY
-122.01,37.18,37.0,3852.0,652.0,1534.0,567.0,5.8596,<1H OCEAN
-118.35,33.89,34.0,1740.0,387.0,1249.0,375.0,4.1552,<1H OCEAN
-122.66,38.46,14.0,2364.0,631.0,1300.0,625.0,2.6023,<1H OCEAN
-121.27,37.79,16.0,1853.0,390.0,1013.0,362.0,2.7083,INLAND
-118.05,34.07,32.0,4492.0,1075.0,4119.0,1035.0,3.2373,<1H OCEAN
-119.36,36.21,18.0,1082.0,202.0,793.0,213.0,2.4032,INLAND
-117.13,33.14,16.0,1649.0,278.0,993.0,277.0,4.8526,<1H OCEAN
-118.37,33.77,26.0,6339.0,876.0,2540.0,880.0,10.1447,NEAR OCEAN
-122.65,38.4,21.0,1059.0,150.0,400.0,154.0,6.8586,<1H OCEAN
-118.03,33.7,15.0,3244.0,421.0,1259.0,413.0,7.7854,<1H OCEAN
-118.25,33.98,39.0,1553.0,461.0,2271.0,437.0,1.7378,<1H OCEAN
-122.69,38.3,30.0,3919.0,743.0,1693.0,693.0,3.3827,<1H OCEAN
-118.85,34.27,50.0,187.0,33.0,130.0,35.0,3.3438,<1H OCEAN
-121.32,39.29,11.0,2640.0,505.0,1257.0,445.0,3.5673,INLAND
-118.18,33.87,38.0,2664.0,626.0,1627.0,604.0,3.7527,<1H OCEAN
-121.83,37.32,21.0,4559.0,1163.0,5124.0,1124.0,3.2052,<1H OCEAN
-121.91,37.68,20.0,1804.0,254.0,831.0,260.0,6.177,<1H OCEAN
-122.3,37.98,25.0,3807.0,806.0,1821.0,792.0,3.6518,NEAR BAY
-122.35,37.94,34.0,1880.0,459.0,1358.0,422.0,1.6571,NEAR BAY
-118.32,34.08,52.0,1137.0,304.0,754.0,297.0,3.37,<1H OCEAN
-121.26,38.11,8.0,2770.0,642.0,1611.0,633.0,3.1284,INLAND
-121.9,37.16,43.0,1529.0,311.0,570.0,250.0,5.2366,<1H OCEAN
-118.43,34.15,28.0,6270.0,1706.0,2549.0,1497.0,3.2241,<1H OCEAN
-120.45,34.64,27.0,2696.0,622.0,1322.0,543.0,3.0352,NEAR OCEAN
-124.16,40.79,52.0,2148.0,421.0,975.0,430.0,2.2566,NEAR OCEAN
-118.98,34.16,16.0,2476.0,402.0,1251.0,387.0,5.7676,<1H OCEAN
-123.23,39.33,20.0,804.0,121.0,448.0,140.0,3.9632,<1H OCEAN
-118.2,34.06,46.0,453.0,119.0,533.0,132.0,2.2961,<1H OCEAN
-119.8,36.68,31.0,2214.0,432.0,1326.0,416.0,2.1691,INLAND
-122.17,37.76,40.0,1685.0,343.0,949.0,342.0,1.8426,NEAR BAY
-122.41,37.63,39.0,4220.0,1055.0,2720.0,1046.0,2.639,NEAR OCEAN
-122.09,37.39,34.0,1508.0,483.0,774.0,443.0,2.7279,NEAR BAY
-118.35,33.99,47.0,2183.0,380.0,927.0,371.0,4.9531,<1H OCEAN
-121.14,37.52,37.0,1358.0,231.0,586.0,214.0,3.1645,INLAND
-116.95,32.84,31.0,1307.0,,752.0,231.0,3.4286,<1H OCEAN
-122.47,37.74,52.0,2055.0,265.0,735.0,252.0,8.1189,NEAR BAY
-118.31,33.95,44.0,1558.0,333.0,1095.0,316.0,4.0043,<1H OCEAN
-121.92,37.45,10.0,3937.0,1054.0,2032.0,1002.0,3.2617,<1H OCEAN
-117.82,33.78,25.0,4977.0,645.0,2061.0,646.0,6.58,<1H OCEAN
-121.36,38.56,17.0,6225.0,938.0,3064.0,947.0,5.2881,INLAND
-118.35,34.28,30.0,3214.0,513.0,1700.0,533.0,4.6944,<1H OCEAN
-117.22,32.81,21.0,1703.0,335.0,902.0,369.0,3.7813,NEAR OCEAN
-122.81,38.36,18.0,2399.0,389.0,1131.0,391.0,5.2769,<1H OCEAN
-117.89,33.61,41.0,1790.0,361.0,540.0,284.0,6.0247,<1H OCEAN
-118.42,33.96,44.0,1282.0,216.0,494.0,209.0,5.618,<1H OCEAN
-118.42,34.28,35.0,822.0,200.0,1197.0,203.0,3.2865,<1H OCEAN
-118.2,33.78,52.0,2662.0,893.0,3018.0,763.0,2.3305,NEAR OCEAN
-117.07,32.76,14.0,2523.0,545.0,1297.0,525.0,2.3886,NEAR OCEAN
-117.45,34.1,9.0,4288.0,1017.0,3156.0,900.0,2.7827,INLAND
-118.16,34.14,41.0,3039.0,482.0,973.0,446.0,7.4817,<1H OCEAN
-121.24,38.01,22.0,1526.0,299.0,790.0,300.0,2.4342,INLAND
-118.38,34.05,52.0,2053.0,480.0,900.0,417.0,3.0707,<1H OCEAN
-118.23,33.89,35.0,1255.0,344.0,1782.0,343.0,2.1949,<1H OCEAN
-121.97,37.54,28.0,2312.0,496.0,1344.0,467.0,4.7135,<1H OCEAN
-117.24,33.95,11.0,6617.0,1118.0,3710.0,1087.0,4.7877,INLAND
-118.01,33.79,23.0,2663.0,430.0,1499.0,403.0,5.7837,<1H OCEAN
-121.27,37.93,24.0,1451.0,320.0,1413.0,283.0,2.125,INLAND
-121.32,38.13,5.0,3136.0,501.0,1327.0,467.0,5.5942,INLAND
-118.08,34.01,34.0,1914.0,549.0,2122.0,529.0,2.5969,<1H OCEAN
-118.91,34.22,15.0,5644.0,757.0,2659.0,783.0,6.7559,<1H OCEAN
-121.82,37.28,31.0,1340.0,235.0,1336.0,270.0,4.2361,<1H OCEAN
-118.95,34.81,30.0,2817.0,604.0,1089.0,412.0,3.1364,INLAND
-117.59,33.88,7.0,3586.0,959.0,2695.0,877.0,2.4387,INLAND
-122.67,38.45,24.0,2622.0,525.0,1027.0,510.0,2.9222,<1H OCEAN
-121.45,38.57,48.0,1962.0,356.0,704.0,362.0,3.5313,INLAND
-117.93,33.76,17.0,3341.0,803.0,3381.0,825.0,3.371,<1H OCEAN
-121.94,37.3,30.0,1758.0,248.0,814.0,256.0,6.623,<1H OCEAN
-122.23,37.48,33.0,3108.0,805.0,1895.0,717.0,3.3015,NEAR OCEAN
-120.81,39.02,30.0,806.0,189.0,326.0,146.0,2.8155,INLAND
-117.29,34.14,48.0,1717.0,307.0,610.0,267.0,3.125,INLAND
-117.74,34.09,30.0,3199.0,591.0,2192.0,563.0,3.4871,INLAND
-118.35,33.96,26.0,2773.0,681.0,1560.0,631.0,3.1354,<1H OCEAN
-117.94,33.92,28.0,639.0,179.0,1062.0,169.0,3.0588,<1H OCEAN
-118.52,34.23,35.0,1471.0,210.0,735.0,219.0,8.3841,<1H OCEAN
-118.33,34.18,49.0,1969.0,377.0,977.0,367.0,3.8462,<1H OCEAN
-118.41,33.89,38.0,4166.0,828.0,1600.0,770.0,6.3861,<1H OCEAN
-121.73,38.0,3.0,9217.0,1522.0,3578.0,1272.0,5.0016,INLAND
-122.45,38.58,34.0,2517.0,483.0,1324.0,464.0,3.0938,INLAND
-122.09,37.4,17.0,748.0,184.0,412.0,180.0,3.4375,NEAR BAY
-117.17,32.82,24.0,1569.0,377.0,715.0,321.0,3.1146,NEAR OCEAN
-116.95,32.83,14.0,12517.0,2506.0,6389.0,2333.0,3.3081,<1H OCEAN
-118.32,34.19,37.0,1335.0,249.0,485.0,240.0,4.1731,<1H OCEAN
-117.32,33.23,24.0,2580.0,604.0,982.0,569.0,1.6402,NEAR OCEAN
-118.27,34.02,21.0,1314.0,375.0,1505.0,366.0,2.319,<1H OCEAN
-118.17,33.77,39.0,2953.0,878.0,1379.0,785.0,2.1378,NEAR OCEAN
-117.22,32.75,34.0,6001.0,1111.0,2654.0,1072.0,4.5878,NEAR OCEAN
-117.23,32.88,18.0,5566.0,1465.0,6303.0,1458.0,1.858,NEAR OCEAN
-118.29,34.05,40.0,907.0,349.0,1426.0,323.0,1.8571,<1H OCEAN
-117.99,33.7,13.0,4013.0,903.0,1999.0,859.0,4.625,<1H OCEAN
-117.49,34.02,35.0,2051.0,427.0,1466.0,425.0,3.6711,INLAND
-117.1,33.09,5.0,12045.0,2162.0,5640.0,1997.0,4.4375,<1H OCEAN
-117.77,33.69,14.0,1413.0,372.0,744.0,338.0,3.7988,<1H OCEAN
-122.79,40.75,17.0,3851.0,818.0,1352.0,560.0,2.125,INLAND
-118.04,33.81,22.0,4057.0,624.0,2204.0,643.0,5.8527,<1H OCEAN
-119.75,34.45,26.0,3578.0,677.0,1504.0,618.0,4.1375,NEAR OCEAN
-118.4,34.18,32.0,3724.0,899.0,1912.0,791.0,3.5711,<1H OCEAN
-122.23,37.79,52.0,1783.0,395.0,1659.0,412.0,2.9357,NEAR BAY
-121.75,36.96,19.0,3461.0,634.0,2790.0,607.0,4.7569,<1H OCEAN
-117.24,32.79,18.0,2539.0,616.0,964.0,526.0,3.4306,NEAR OCEAN
-121.38,38.67,38.0,1001.0,228.0,597.0,226.0,2.2788,INLAND
-121.89,37.3,47.0,1604.0,284.0,639.0,278.0,5.8415,<1H OCEAN
-121.9,37.32,48.0,1274.0,313.0,971.0,291.0,3.7738,<1H OCEAN
-117.17,34.05,24.0,2877.0,507.0,1141.0,474.0,4.2059,INLAND
-122.06,37.37,18.0,3058.0,661.0,1377.0,675.0,6.1299,<1H OCEAN
-118.14,33.86,36.0,1774.0,348.0,934.0,333.0,4.8571,<1H OCEAN
-121.38,38.4,15.0,4155.0,637.0,1722.0,616.0,4.8831,INLAND
-117.96,33.78,26.0,2136.0,557.0,1528.0,537.0,2.4931,<1H OCEAN
-118.07,34.09,33.0,2178.0,445.0,1153.0,400.0,3.6083,<1H OCEAN
-121.5,38.52,37.0,2008.0,466.0,1261.0,427.0,2.2574,INLAND
-117.1,32.68,42.0,2013.0,568.0,1920.0,557.0,2.0724,NEAR OCEAN
-118.35,33.97,25.0,1864.0,616.0,1710.0,575.0,2.2303,<1H OCEAN
-120.27,37.11,18.0,1277.0,234.0,674.0,238.0,2.6694,INLAND
-117.2,34.15,18.0,1859.0,251.0,747.0,256.0,7.732,INLAND
-122.4,38.34,33.0,1408.0,273.0,520.0,212.0,3.5781,<1H OCEAN
-118.25,34.08,44.0,1425.0,438.0,1121.0,374.0,2.1108,<1H OCEAN
-123.21,39.14,15.0,2235.0,545.0,1376.0,516.0,1.9032,<1H OCEAN
-121.35,38.03,16.0,3158.0,515.0,1596.0,528.0,4.1739,INLAND
-119.02,35.39,30.0,227.0,75.0,169.0,101.0,1.3527,INLAND
-121.43,37.74,52.0,876.0,170.0,426.0,179.0,3.0865,INLAND
-117.66,34.05,33.0,960.0,216.0,831.0,222.0,2.5391,INLAND
-117.97,33.68,26.0,1616.0,292.0,700.0,241.0,5.5105,<1H OCEAN
-120.55,38.31,18.0,1411.0,312.0,592.0,230.0,1.625,INLAND
-122.22,39.51,17.0,1201.0,268.0,555.0,277.0,2.1,INLAND
-119.28,34.45,36.0,2376.0,541.0,1505.0,547.0,2.4595,<1H OCEAN
-122.23,37.47,39.0,5264.0,1259.0,3057.0,1265.0,3.623,NEAR OCEAN
-120.38,36.76,12.0,932.0,244.0,1043.0,243.0,1.4038,INLAND
-117.32,34.11,38.0,1462.0,337.0,1208.0,324.0,2.2604,INLAND
-118.38,33.82,34.0,1822.0,364.0,750.0,366.0,5.9907,NEAR OCEAN
-123.64,39.45,21.0,3359.0,677.0,1908.0,642.0,3.0433,<1H OCEAN
-118.38,33.99,21.0,11308.0,3039.0,5127.0,2839.0,4.6277,<1H OCEAN
-118.22,34.12,37.0,1298.0,242.0,750.0,255.0,5.2049,<1H OCEAN
-118.22,34.04,43.0,798.0,308.0,1417.0,325.0,1.4189,<1H OCEAN
-117.89,33.92,34.0,1473.0,312.0,1025.0,315.0,3.8333,<1H OCEAN
